bic_8,bic,bank
BHDEBTBT,BHDEBTBTXXX,BHUTAN DEVELOPMENT BANK LIMITED
BHUBBTBT,BHUBBTBT001,BANK OF BHUTAN LIMITED
BHUBBTBT,BHUBBTBT022,BANK OF BHUTAN LIMITED
BHUBBTBT,BHUBBTBTXXX,BANK OF BHUTAN LIMITED
BNBTBTBT,BNBTBTBTXXX,BHUTAN NATIONAL BANK LTD
DIKIBTBB,DIKIBTBBORO,DK LIMITED
DIKIBTBB,DIKIBTBBTPH,DK LIMITED
DIKIBTBB,DIKIBTBBXXX,DK LIMITED
PUNBBTBT,PUNBBTBTXXX,DRUK PNB BANK LIMITED
RMABBTBT,RMABBTBTXXX,ROYAL MONETARY AUTHORITY OF BHUTAN
TBBTBTBT,TBBTBTBTXXX,T BANK LTD
