bic_8,bic,bank
MAKNIDJ1,MAKNIDJ1XXX,PT MIRAE ASSET SEKURITAS INDONESIA
MANRIDJ1,MANRIDJ1XXX,"MANWELL SETRA, PT"
MASDIDJ1,MASDIDJ1XXX,PT. BANK MASPION INDONESIA TBK
MASDIDJS,MASDIDJSXXX,PT. BANK MASPION INDONESIA TBK
MASKIDJ1,MASKIDJ1XXX,PT. MANDIRI SEKURITAS
MAYAIDJA,MAYAIDJAXXX,PT. BANK MAYAPADA INTERNATIONAL TBK
MEGAIDJA,MEGAIDJAXXX,"BANK MEGA, PT"
MEREIDJ1,MEREIDJ1XXX,PT MANDIRI SEKURITAS
MGIAIDJ1,MGIAIDJ1XXX,PT DEUTSCHE SEKURITAS INDONESIA
MHCCIDJA,MHCCIDJAXXX,"BANK MIZUHO INDONESIA, PT"
MLIOIDJ1,MLIOIDJ1XXX,PT MERRILL LYNCH SEKURITAS INDONESIA
MUABIDJA,MUABIDJAXXX,"PT. BANK MUAMALAT INDONESIA , TBK"
MUAMIDJ1,MUAMIDJ1XXX,MUAMALAT
MULSIDJ1,MULSIDJ1XXX,"MULTICOR SECURITIES, PT"
NANOIDJA,NANOIDJAXXX,PT BANK NANO SYARIAH
NBNKIDJ1,NBNKIDJ1XXX,BANK NASIONAL
NIASIDJ1,NIASIDJ1XXX,"CGS-CIMB SEKURITAS INDONESIA, PT"
NIKKIDJ1,NIKKIDJ1XXX,"NIKKO SECURITIES IND., PT"
NISPID61,NISPID610J3,"BANK NISP, PT"
NISPID61,NISPID610J4,"BANK NISP, PT"
NISPID61,NISPID610J5,"BANK NISP, PT"
NISPID61,NISPID61XXX,"BANK NISP, PT"
NISPIDJ1,NISPIDJ1BDG,PT BANK OCBC NISP TBK
NISPIDJ1,NISPIDJ1BTM,PT BANK OCBC NISP TBK
NISPIDJ1,NISPIDJ1SBY,PT BANK OCBC NISP TBK
NISPIDJ1,NISPIDJ1SMG,PT BANK OCBC NISP TBK
NISPIDJA,NISPIDJAXXX,PT BANK OCBC NISP TBK
NOBUIDJA,NOBUIDJAXXX,PT. BANK NATIONALNOBU
NOMIIDJ1,NOMIIDJ1XXX,P. T. NOMURA INDONESIA
NUSCIDJ1,NUSCIDJ1XXX,PT SAMUEL SEKURITAS INDONESIA
OCSSIDJ1,OCSSIDJ1XXX,"OCBC SIKAP SECURITIES, PT"
ONSNIDJ1,ONSNIDJ1XXX,PT. RHB SEKURITAS INDONESIA
PANCIDJ1,PANCIDJ10JD,"PANIN CAPITAL, PT"
PANCIDJ1,PANCIDJ1XXX,"PANIN CAPITAL, PT"
