bic_8,bic,bank
BRLEBEB1,BRLEBEB1XXX,BRUGS LEENKREDIET BVBA
BSCHBEBB,BSCHBEBBBLX,"SANTANDER CONSUMER FINANCE, S.A. BELGIUM BRANCH"
BSCHBEBB,BSCHBEBBRET,"SANTANDER CONSUMER FINANCE, S.A. BELGIUM BRANCH"
BSCHBEBB,BSCHBEBBXXX,"SANTANDER CONSUMER FINANCE, S.A. BELGIUM BRANCH"
BUKKBEB2,BUKKBEB2XXX,BUCKAROO B.V.
BUNQBEB2,BUNQBEB2XXX,"BUNQ, BELGIAN BRANCH"
BYBBBEBB,BYBBBEBBTG2,BYBLOS BANK EUROPE S.A.
BYBBBEBB,BYBBBEBBXXX,BYBLOS BANK EUROPE S.A.
CAFFBEB1,CAFFBEB1XXX,CATERPILLAR FINANCE FRANCE SA
CAFVBEB1,CAFVBEB1XXX,CARDIF LEVEN
CAFXBEB1,CAFXBEB1XXX,SPM FUNDS
CAPWBEBB,CAPWBEBBXXX,CAPITAL AT WORK SA
CBPXBE99,CBPXBE99RES,"INTESA SANPAOLO WEALTH MANAGEMENT, BELGIUM BRANCH"
CBPXBE99,CBPXBE99XXX,"INTESA SANPAOLO WEALTH MANAGEMENT, BELGIUM BRANCH"
CEIPBE21,CEIPBE21XXX,CENTURY INVESTMENT
CEKVBE81,CEKVBE81XXX,BANKB N.V.
CEKVBE88,CEKVBE88XXX,BANKB N.V.
CEPABEB2,CEPABEB2XXX,CAISSE D'EPARGNE ET DE PREVOYANCE HAUTS DE FRANCE
CEVNBEB1,CEVNBEB1XXX,CAISSE D'EPARGNE DE LA VILLE DE NIV ELLES
CFFRBEB1,CFFRBEB1XXX,CREDIT FONCIER DE FRANCE
CHASBEBX,CHASBEBXENQ,J.P. MORGAN SE BRUSSELS BRANCH
CHASBEBX,CHASBEBXTG2,J.P. MORGAN SE BRUSSELS BRANCH
CHASBEBX,CHASBEBXXXX,J.P. MORGAN SE BRUSSELS BRANCH
CHASBEE1,CHASBEE1XXX,J.P. MORGAN SE BRUSSELS BRANCH
CIKBBEBB,CIKBBEBB013,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBB018,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBCLR,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBDIF,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBEA1,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBEA2,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBEA3,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBEII,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBMIG,EUROCLEAR BELGIUM BELGIUM
CIKBBEBB,CIKBBEBBXXX,EUROCLEAR BELGIUM BELGIUM
CILPBEB1,CILPBEB1XXX,CNH INDUSTRIAL CAPITAL EUROPE
