bic_8,bic,bank
NBIQSARI,NBIQSARIXXX,NATIONAL BANK OF IRAQ KSA BRANCH
NBOBSARI,NBOBSARITOP,NATIONAL BANK OF BAHRAIN
NBOBSARI,NBOBSARIXXX,NATIONAL BANK OF BAHRAIN
NBOKSAJE,NBOKSAJEXXX,NATIONAL BANK OF KUWAIT
NBPASARI,NBPASARIXXX,NATIONAL BANK OF PAKISTAN
NCBKSAJE,NCBKSAJE101,THE SAUDI NATIONAL BANK
NCBKSAJE,NCBKSAJE555,THE SAUDI NATIONAL BANK
NCBKSAJE,NCBKSAJE613,THE SAUDI NATIONAL BANK
NCBKSAJE,NCBKSAJE614,THE SAUDI NATIONAL BANK
NCBKSAJE,NCBKSAJE615,THE SAUDI NATIONAL BANK
NCBKSAJE,NCBKSAJEXXX,THE SAUDI NATIONAL BANK
NCCOSAJE,NCCOSAJEGCS,SNB CAPITAL COMPANY
NCCOSAJE,NCCOSAJEXXX,SNB CAPITAL COMPANY
PIFNSARI,PIFNSARIXXX,PUBLIC INVESTMENT FUND
QINVSAR1,QINVSAR1XXX,QINVEST SAUDI ARABIA
QNBASARI,QNBASARIXXX,QATAR NATIONAL BANK
RIBLSARI,RIBLSARISSD,RIYAD BANK
RIBLSARI,RIBLSARIXXX,RIYAD BANK
RJHISARI,RJHISARIARC,AL-RAJHI BANKING AND INV. CORP.
RJHISARI,RJHISARIXXX,AL-RAJHI BANKING AND INV. CORP.
RRBRSAR2,RRBRSAR2XXX,RETECH REINSURANCE BROKERS CO.
SABBSARI,SABBSARIAIS,SAUDI AWWAL BANK
SABBSARI,SABBSARIAWI,SAUDI AWWAL BANK
SABBSARI,SABBSARITSO,SAUDI AWWAL BANK
SABBSARI,SABBSARIXXX,SAUDI AWWAL BANK
SAHCSARG,SAHCSARGXXX,ALAWWAL INVEST (TRADING AS SAB INVEST)
SAHCSARI,SAHCSARIXXX,ALAWWAL INVEST (TRADING AS SAB INVEST)
SAMASARI,SAMASARIXXX,SAUDI CENTRAL BANK
SAUXSARI,SAUXSARIXXX,SAUDI EXPORT-IMPORT BANK
SCBLSAR2,SCBLSAR2XXX,STANDARD CHARTERED BANK BRANCH
SCBLSARI,SCBLSARIXXX,STANDARD CHARTERED CAPITAL (SAUDI ARABIA)
