bic_8,bic,bank
DEUTTHBK,DEUTTHBKF4R,"DEUTSCHE BANK AG, BANGKOK BRANCH"
DEUTTHBK,DEUTTHBKGMO,"DEUTSCHE BANK AG, BANGKOK BRANCH"
DEUTTHBK,DEUTTHBKXXX,"DEUTSCHE BANK AG, BANGKOK BRANCH"
EFSPTHB1,EFSPTHB1XXX,THANACHART BANK PUBLIC COMPANY LIMITED
EGATTHB1,EGATTHB1XXX,ELECTRICITY GENERATING AUTHORITY OF THAILAND
ERTATHB1,ERTATHB1XXX,EXPRESSWAY AND RAPID TRANSIT AUTHORITY OF THAILAND
EXTHTHBK,EXTHTHBKXXX,EXPORT-IMPORT BANK OF THAILAND
FESCTHB1,FESCTHB1XXX,KTB SECURITIES (THAILAND) PUBLIC COMPANY LIMITED
FIEUTHB1,FIEUTHB1XXX,FINANSA SECURITIES COMPANY LIMITED
FIIKTHB1,FIIKTHB1XXX,FINNET INNOVATION NETWORK COMPANY LIMITED
FRIPTHB1,FRIPTHB1XXX,FITCH RATINGS (THAILAND) LIMITED
GCSTTHB1,GCSTTHB1XXX,GMO-Z COM SECURITIES (THAILAND) LTD
GEFSTHB1,GEFSTHB1XXX,GENERAL FINANCE AND SECURITIES CO LTD
GLSCTHB1,GLSCTHB1XXX,"GLOBLEX SECURITIES CO.,LTD"
GOHUTHB1,GOHUTHB1XXX,GOVERNMENT HOUSING BANK
GOPFTHB1,GOPFTHB1XXX,GOVERNMENT PENSION FUND
GSBATHBK,GSBATHBKXXX,GOVERNMENT SAVINGS BANK
HSBCTHBK,HSBCTHBKXXX,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED
HSTHTHB1,HSTHTHB1XXX,KTB SECURITIES (THAILAND) PUBLIC COMPANY LIMITED
IBSTTHB1,IBSTTHB1XXX,"MACQUARIE SECURIRIES (THAILAND) CO.,LTD"
ICBCTHBK,ICBCTHBKBNA,MEGA INTERNATIONAL COMMERCIAL BANK PUBLIC COMPANY LIMITED
ICBCTHBK,ICBCTHBKBPO,MEGA INTERNATIONAL COMMERCIAL BANK PUBLIC COMPANY LIMITED
ICBCTHBK,ICBCTHBKCHB,MEGA INTERNATIONAL COMMERCIAL BANK PUBLIC COMPANY LIMITED
ICBCTHBK,ICBCTHBKRYO,MEGA INTERNATIONAL COMMERCIAL BANK PUBLIC COMPANY LIMITED
ICBCTHBK,ICBCTHBKXXX,MEGA INTERNATIONAL COMMERCIAL BANK PUBLIC COMPANY LIMITED
ICBKTHBK,ICBKTHBKCLR,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (THAI) PUBLIC COMPANY LTD
ICBKTHBK,ICBKTHBKXXX,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (THAI) PUBLIC COMPANY LTD
ISPCTHB1,ISPCTHB1XXX,INTELVISION SECURITIES PUBLIC COMPANY LIMITED
JPSTTHB1,JPSTTHB1XXX,"J.P.MORGAN SECURITIES (THAILAND) CO., LTD"
KAMOTHB1,KAMOTHB1XXX,KASIKORN ASSET MANAGEMENT COMPANY LIMITED
KASITHBK,KASITHBKCMD,KASIKORNBANK PUBLIC COMPANY LIMITED
KASITHBK,KASITHBKCUS,KASIKORNBANK PUBLIC COMPANY LIMITED
KASITHBK,KASITHBKFMD,KASIKORNBANK PUBLIC COMPANY LIMITED
KASITHBK,KASITHBKXXX,KASIKORNBANK PUBLIC COMPANY LIMITED
KESATHB1,KESATHB1XXX,KIM ENG SECURITIES (THAILAND) PUBLIC COMPANY LIMITED
KFSPTHB1,KFSPTHB1XXX,KIATNAKIN BANK PUBLIC COMPANY LIMITED
KIFITHB1,KIFITHB1XXX,KIATNAKIN PHATRA BANK PUBLIC COMPANY LIMITED
KKPBTHBK,KKPBTHBKXXX,KIATNAKIN PHATRA BANK PUBLIC COMPANY LIMITED
KRTHTHB1,KRTHTHB10B2,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHB1,KRTHTHB10BC,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHB1,KRTHTHB10BS,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHBK,KRTHTHBKKNM,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHBK,KRTHTHBKPMP,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHBK,KRTHTHBKSRP,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHBK,KRTHTHBKVTN,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRTHTHBK,KRTHTHBKXXX,KRUNG THAI BANK PUBLIC COMPANY LIMITED
KRUTTHB1,KRUTTHB1XXX,KRUNGTHAI THANAKIT CO LTD.
KSOPTHB1,KSOPTHB1001,KGI SECURITIES (THAILAND) PUBLIC COMPANY LIMITED MR MONKHOL KITTIPOOMVONG
KSOPTHB1,KSOPTHB1XXX,KGI SECURITIES (THAILAND) PUBLIC COMPANY LIMITED MR MONKHOL KITTIPOOMVONG
KSPCTHB1,KSPCTHB1XXX,KASIKORN SECURITIES PUBLIC COMPANY LIMITED
LAHRTHB1,LAHRTHB1XXX,LAND AND HOUSES BANK PUBLIC COMPANY LIMITED
LAHRTHB2,LAHRTHB2XXX,LAND AND HOUSES BANK PUBLIC COMPANY LIMITED
MARHTHB1,MARHTHB1XXX,BANGKOK MASS TRANSIT AUTHORITY
MEWATHB1,MEWATHB1XXX,METROPOLITAN WATERWORKS AUTHORITY
MHCBTHB2,MHCBTHB2XXX,"MIZUHO BANK, LTD., BANGKOK BRANCH"
MHCBTHBK,MHCBTHBKXXX,"MIZUHO BANK, LTD., BANGKOK BRANCH"
MRPCTHB1,MRPCTHB1XXX,TOTAL SERVICES SOLUTIONS PUBLIC COMPANY LIMITED
MRTATHB1,MRTATHB1XXX,MASS RAPID TRANSIT AUTHORITY OF THAILAND
NAHATHB1,NAHATHB1XXX,NATIONAL HOUSING AUTHORITY
NAITTHB1,NAITTHB1XXX,"NATIONAL ITMX CO., LTD."
NASMTHB1,NASMTHB1XXX,THANACHART SECURITIES PUBLIC COMPANY LIMITED
NCSCTHB1,NCSCTHB1XXX,MAYBANK KIM ENG SECURITIES (THAILAND) PUBLIC COMPANY LIMITED
NFSPTHB1,NFSPTHB1XXX,NATIONAL FINANCE AND SECURITIES PUBLIC COMPANY LTD.
NMRSTHB1,NMRSTHB1XXX,CAPITAL NOMURA SECURITIES PUBLIC COMPANY LIMITED
OCBCTHBK,OCBCTHBKXXX,"OVERSEA-CHINESE BANKING CORPORATION LIMITED, BANGKOK BRANCH"
OSECTHB1,OSECTHB1XXX,THE OFFICE OF THE SECURITIES AND EXCHANGE COMMISSION
OUBKTHB1,OUBKTHB1XXX,OVERSEAS UNION BANK LTD.
PDMOTHB1,PDMOTHB1XXX,MINISTRY OF FINANCE PUBLIC DEBT MANAGEMENT OFFICE
PHSUTHB1,PHSUTHB1XXX,KIATNAKIN PHATRA SECURITIES PUBLIC COMPANY LIMITED
PRCYTHB1,PRCYTHB1XXX,PROCESSING CENTER COMPANY LIMITED
PREHTHB1,PREHTHB1XXX,PROVINCIAL ELECTRICITY AUTHORITY
PRWATHB1,PRWATHB1XXX,PROVINCIAL WATERWORKS AUTHORITY
PSSCTHB1,PSSCTHB1XXX,AIRA SECURITIES PUBLIC COMPANY LIMITED
PSTPTHB1,PSTPTHB1XXX,PHILLIP SECURITIES (THAILAND) PUBLIC CO. LTD
PTPCTHB1,PTPCTHB1XXX,PTT PUBLIC COMPANY LIMITED
REDPTHB1,REDPTHB1XXX,REVENUE DEPARTMENT
RMFRTHB2,RMFRTHB2XXX,ROBOWEALTH MUTUAL FUND BROKERAGE SECURITIES COMPANY LIMITED
SAWATHB2,SAWATHB2XXX,"SAWASDEESHOP CO., LTD."
SCBLTHBX,SCBLTHBXXXX,STANDARD CHARTERED BANK (THAI) PCL
