bic_8,bic,bank
FRSFNOB2,FRSFNOB2XXX,FRENDE SKADEFORSIKRING AS
FRSFNOB3,FRSFNOB3XXX,FRENDE SKADEFORSIKRING AS
FSPANOB1,FSPANOB1XXX,FISH POOL ASA
GAPTNOK1,GAPTNOK1XXX,GALLESIO PARTNERS AS
GILDNO21,GILDNO21XXX,GILDESKAEL SPAREBANK
GJASNO21,GJASNO21XXX,GJENSIDIGE BANK ASA
GJSPNO21,GJSPNO21XXX,AGDER SPAREBANK
GRONNO21,GRONNO21XXX,GRONG SPAREBANK RIISE-HANSEN SISSEL
GRUENO21,GRUENO21XXX,GRUE SPAREBANK
GUCRNOK1,GUCRNOK1XXX,GUARDIAN CORPORATE AS
HAALNO21,HAALNO21GOL,SPAREBANK 1 HALLINGDAL VALDRES
HAALNO21,HAALNO21HEM,SPAREBANK 1 HALLINGDAL VALDRES
HAALNO21,HAALNO21XXX,SPAREBANK 1 HALLINGDAL VALDRES
HALTNO21,HALTNO21XXX,HALTDALEN SPAREBANK HALLBERG YSETH INGER
HANDNOKK,HANDNOKKCUS,HANDELSBANKEN
HANDNOKK,HANDNOKKXXX,HANDELSBANKEN
HASBNO21,HASBNO21XXX,SPAREBANK 68 GRADER NORD STRAND BJORN
HAUGNO21,HAUGNO21XXX,HAUGESUND SPAREBANK GULLHAUG KAARE
HEFONO21,HEFONO21XXX,HEIMDAL FORVALTNING AS
HELGNO21,HELGNO21XXX,SPAREBANK 1 HELGELAND
HEMNNO21,HEMNNO21XXX,TRONDELAG SPAREBANK
HESPNOB1,HESPNOB1XXX,HEGRA SPAREBANK
HOKANOK1,HOKANOK1AMG,HORISONT KAPITALFORVALTNING AS
HOKANOK1,HOKANOK1XXX,HORISONT KAPITALFORVALTNING AS
HOLFNOB1,HOLFNOB1XXX,HOLBERG FONDSFORVALTNING AS
HOLLNO21,HOLLNO21XXX,HOLAND OG SETSKOG SPAREBANK
HOSANO21,HOSANO21XXX,SPAREBANKEN TELEMARK
HOSPNO21,HOSPNO21XXX,HONEFOSS SPAREBANK
ICAENOB1,ICAENOB1XXX,ICAP ENERGY AS
ICCNNOK1,ICCNNOK1XXX,INCENTIVE AS
IDRENO21,IDRENO21XXX,SOGN SPAREBANK
IEVENO21,IEVENO21XXX,NAERINGSBANKEN ASA
IMEANOK1,IMEANOK1XXX,INTERNATIONAL MARITIME EXCHANGE ASA
INKINO21,INKINO21XXX,INVENTO KAPITALFORVALTNING AS
INKINOK1,INKINOK1XXX,INVENTO KAPITALFORVALTNING AS
INKTNOK2,INKTNOK2XXX,INDUSTRIFINANS KPITALFORVALTNING AS
ISASNOK2,ISASNOK2XXX,INSTABANK ASA
JERNNO21,JERNNO21XXX,JERNBANEPERSONALETS SPAREBANK TCHANSEN HEIN
JOMANOK1,JOMANOK1XXX,JOOL MARKETS AS
KBNONO22,KBNONO22XXX,BN BANK ASA
KLBUNO21,KLBUNO21XXX,NIDAROS SPAREBANK
KLEPNO21,KLEPNO21XXX,JAEREN SPAREBANK
KLPANOKK,KLPANOKKXXX,KLP KAPITALFORVALTNING AS
KLPFNOK1,KLPFNOK1XXX,KOMMUNAL LANDSPENSJONSKASSE GJENSIDIG FORSIKRINGSSELSKAP
KLPKNO21,KLPKNO21XXX,KLP BANKEN AS
KOBANOKK,KOBANOKKXXX,KOMMUNALBANKEN AS
KVIDNO21,KVIDNO21XXX,KVINESDAL SPAREBANK
LANDNOK1,LANDNOK1XXX,LANDKREDITT BANK AS
LILLNO21,LILLNO21XXX,LILLESANDS SPAREBANK OLSEN VICTOR
LINLNOK1,LINLNOK1HC1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1HL1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1HL3,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
LINLNOK1,LINLNOK1HY1,LIVSFORSIKRINGSSELSKAPET NORDEA LIV NORGE AS
