bic_8,bic,bank
BRIKCAT2,BRIKCAT2XXX,BREINROCK LIMITED
BRPDCAT1,BRPDCAT1XXX,BRIGHTWAY CAPITAL (CANADA) LTD.
BRWLCAT1,BRWLCAT1XXX,INTEGRAL WEALTH SECURITIES LIMITED
BSCDCAT1,BSCDCAT1XXX,"BSPI CANADA, L.P."
BUAMCAT1,BUAMCAT1XXX,BURGUNDY ASSET MANAGEMENT
BUNWCAT1,BUNWCAT1XXX,UBS SECURITIES CANADA INC
BUPYCAT2,BUPYCAT2XXX,BUSINESSBANK PAY INC
CADSCA81,CADSCA81XXX,CANADIAN DEPOSITORY FOR SECURITIES
CALWCAT1,CALWCAT1XXX,CALDWELL SECURITIES LTD.
CANCCA81,CANCCA81DTC,CANACCORD CAPITAL CORPORATION
CANCCA81,CANCCA81XXX,CANACCORD CAPITAL CORPORATION
CASCCAM1,CASCCAM1XXX,CASGRAIN ET COMPAGNIE LIMITEE
CAUOCA91,CAUOCA91XXX,CAISSE POPULAIRE ACADIENNE LTEE
CAVUCAT1,CAVUCAT1XXX,CANSO INVESTMENT COUNSEL LTD.
CCCSCAT1,CCCSCAT1XXX,CANADIAN CO-OPERATIVE CREDIT SOCIETY
CCDQCAM2,CCDQCAM2XXX,FEDERATION DES CAISSES DESJARDINS DU QUEBEC
CCDQCAMA,CCDQCAMAXXX,FEDERATION DES CAISSES DESJARDINS DU QUEBEC
CCDQCAMM,CCDQCAMMFID,FEDERATION DES CAISSES DESJARDINS DU QUEBEC
CCDQCAMM,CCDQCAMMIMM,FEDERATION DES CAISSES DESJARDINS DU QUEBEC
CCDQCAMM,CCDQCAMMXXX,FEDERATION DES CAISSES DESJARDINS DU QUEBEC
CCGSCAT2,CCGSCAT2XXX,CANADA POST CORPORATION REGISTERED PENSION PLAN
CCTMCAM1,CCTMCAM1XXX,COERENTE CAPITAL MANAGEMENT INC.
CDCCCAM1,CDCCCAM1XXX,CANADIAN DERIVATIVES CLEARING CORP
CDCNCA21,CDCNCA21XXX,CAISSE DESJARDINS DES CHUTES MONTMORENCY
CDICCAW2,CDICCAW2XXX,CANADA DEPOSIT INSURANCE CORPORATION
CDPECAM1,CDPECAM1XXX,CAISSE DE DEPOT ET PLACEMENT DU QUEBEC
CDSLCAT1,CDSLCAT106C,CDS CLEARING AND DEPOSITORY SERVICES INC.
CDSLCAT1,CDSLCAT108V,CDS CLEARING AND DEPOSITORY SERVICES INC.
CDSLCAT1,CDSLCAT10MM,CDS CLEARING AND DEPOSITORY SERVICES INC.
CDSLCATT,CDSLCATTSMD,CDS CLEARING AND DEPOSITORY SERVICES INC.
CDSLCATT,CDSLCATTXXX,CDS CLEARING AND DEPOSITORY SERVICES INC.
CETHCA62,CETHCA62XXX,CEDE TECHNOLOGIES INC.
CGAACAM1,CGAACAM1XXX,CIBC ASSET MANAGEMENT INC.
