bic_8,bic,bank
AAMAADAD,AAMAADADXXX,ANDORRA GESTIO AGRICOL REIG SAU SGOIC
AFADADAD,AFADADADXXX,AUTORITAT FINANCERA ANDORRANA
BACAADAD,BACAADADXXX,ANDORRA BANC AGRICOL REIG S.A.
BINAADAD,BINAADADXXX,"MORA BANC GRUP, SA"
BINAADB1,BINAADB1XXX,"BANCA MORA S.A., LES ESCALDES"
CASBADAD,CASBADADXXX,BANCA PRIVADA D'ANDORRA S.A. ESCALDES ENGORDANY
CRDAADAD,CRDAADADXXX,"CREDIT ANDORRA, S.A."
