bic_8,bic,bank
AKROIT41,AKROIT41TPS,BANCA AKROS SPA
AKROIT41,AKROIT41XXX,BANCA AKROS SPA
AKROITMM,AKROITMMXXX,BANCA AKROS SPA
ALAZIT21,ALAZIT21XXX,ALLIANZ SPA
ALEGITM1,ALEGITM1XXX,ALBA LEASING S.P.A
ALETIT41,ALETIT41T2S,BANCA ALETTI S.P.A.
ALETIT41,ALETIT41TPS,BANCA ALETTI S.P.A.
ALETIT41,ALETIT41XXX,BANCA ALETTI S.P.A.
ALETITMM,ALETITMMXXX,BANCA ALETTI S.P.A.
ALGZIT21,ALGZIT21XXX,ALTO GARDA SERVIZI S.P.A.
ALKLITM1,ALKLITM1XXX,ALFA SKYE S.R.L.
ALLFITMM,ALLFITMMBCI,"ALLFUNDS BANK, ITALIAN BRANCH"
ALLFITMM,ALLFITMMXXX,"ALLFUNDS BANK, ITALIAN BRANCH"
ALLWITM1,ALLWITM1XXX,ALERION CLEAN POWER SPA
ALNHITR1,ALNHITR1XXX,ALBERGO D'INGHILTERRA SOCIETA' A RESPONSABILITA' LIMITATA
ALNLITM1,ALNLITM1XXX,ALDEBARAN FINANCE SRL
ALOAIT21,ALOAIT21XXX,SUEDTIROL BANK SPA
ALOAIT22,ALOAIT22XXX,SUEDTIROL BANK SPA
ALRGITM1,ALRGITM1XXX,INCOMING ITALIA S.P.A.
ALRLIT21,ALRLIT21XXX,ALBA 9 WH S.R.L.
ALRNIT21,ALRNIT21XXX,ALIMENTARI NORDITALIA S.P.A.ALINOR C/SIG ALINOR SPA
ALSLITM1,ALSLITM1XXX,ALIAS S.R.L
ALSSITM1,ALSSITM1XXX,ERSEL S.P.A.
ALSSITM2,ALSSITM2XXX,ERSEL S.P.A.
ALTVIT21,ALTVIT21XXX,ALTO TREVIGIANO SERVIZI
ALURIT21,ALURIT21XXX,ALBINI GROUP S.P.A.
ALUUITT1,ALUUITT1XXX,ALLIANZ SOCIETA' PER AZIONI IN FORMA ABBREVIATA ALLIANZ S.P.A.
AMBEIT21,AMBEIT21XXX,AMBIENTHESIS SPA
AMBOITM1,AMBOITM1XXX,AMBROMOBILIARE SPA
AMCCITM1,AMCCITM1XXX,SVILUPPO 1 S.P.A.
AMGAIT21,AMGAIT21XXX,AIMAG SPA
AMMMIT21,AMMMIT21XXX,AFAM SPA
AMPIITM1,AMPIITM1XXX,AMPLIFON SPA
AMPSIT21,AMPSIT21XXX,AMETISTA SPV SRL
AMVRIT21,AMVRIT21XXX,ARMONIA SPV S.R.L.
AMVSIT21,AMVSIT21XXX,AMBRA SPV SRL
ANERITR1,ANERITR1XXX,ANGERA SECURITISATION SRL
ANGGITM1,ANGGITM1XXX,ANTIRION SGR SPA
ANHLITM1,ANHLITM1XXX,ANIMA HOLDING SPA
ANISITM1,ANISITM1BKO,ANIMA - SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI.
ANISITM1,ANISITM1IST,ANIMA - SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI.
ANISITM1,ANISITM1POS,ANIMA - SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI.
ANISITM1,ANISITM1XXX,ANIMA - SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI.
ANOSIT21,ANOSIT21XXX,ARENA NPL ONE S.R.L.
ANPEIT21,ANPEIT21XXX,ANTICHI PELLETTIERI SPA
ANPSIT21,ANPSIT21XXX,ANTARES SPV S.R.L.
ANSNITM1,ANSNITM1XXX,AZIENDA SOLARE ITALIANA S.P.A.
ANTBIT21,ANTBIT21001,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21002,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21003,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21004,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21005,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2101B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2102B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21031,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21032,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21033,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21034,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21035,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21041,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2104B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21050,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21056,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21057,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21058,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21059,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2105B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21060,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21061,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21064,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21065,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21066,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21067,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21069,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2106B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2106V,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21070,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21071,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2107V,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21080,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21081,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21082,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21083,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2108N,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21099,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2109B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2109E,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21103,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21108,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2110E,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21110,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21111,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21112,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21113,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21114,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21116,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21117,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21118,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2111B,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21120,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21127,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2112V,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21136,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21137,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21138,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21139,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2113V,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21143,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21147,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21148,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21149,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT2114V,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21150,BANCA ANTONVENETA SPA
ANTBIT21,ANTBIT21151,BANCA ANTONVENETA SPA
