bic_8,bic,bank
ACGDGDGD,ACGDGDGDXXX,ACB GRENADA BANK LTD.
GROAGDGD,GROAGDGDXXX,GRENADA CO-OPERATIVE BANK LIMITED
GVGDGDGD,GVGDGDGDXXX,GOVERNMENT OF GRENADA
NCBGGDGD,NCBGGDGD001,REPUBLIC BANK GRENADA LIMITED
NCBGGDGD,NCBGGDGDXXX,REPUBLIC BANK GRENADA LIMITED
STLGGDG1,STLGGDG1XXX,STERLING INTERNATIONAL BANK AND TRUST CORPORATION
