bic_8,bic,bank
ATGWGWGW,ATGWGWGWXXX,"BANQUE ATLANTIQUE DA GUINE-BISSAU, S.A."
BAOBGWGW,BAOBGWGWXXX,BANCO DA AFRICA OCIDENTAL SA
BCAOGWG1,BCAOGWG1XXX,BANQUE CENTRALE DES ETATS DE L'AFRIQUE DE L'OUEST
BDUGGWGW,BDUGGWGWXXX,BANCO DA UNIAO
CORIGWGW,CORIGWGWXXX,CORIS BANK INTERNATIONAL GUINEE BISSAU
ECOCGWGW,ECOCGWGWXXX,ECOBANK GUINEE BISSAU
MDFCGWGW,MDFCGWGWXXX,MINISTERIO DAS FINANCAS - DIRECCAO GERAL DO TESOURO
ORBKGWGW,ORBKGWGWXXX,ORABANK COTE D'IVOIRE SUCCURSALE DE GUINEE-BISSAU
