bic_8,bic,bank
CHQCCLRR,CHQCCLRRXXX,BANCO CENTRAL DE CHILE
CHQDCLRR,CHQDCLRRXXX,BANCO CENTRAL DE CHILE
CNCCCLR1,CNCCCLR1XXX,CORPORACION NACIONAL DEL COBRE DE C HILE
CNCOCLR1,CNCOCLR1XXX,CONSORCIO CORREDORES DE BOLSA S.A.
CONBCLRM,CONBCLRMXXX,BANCO ITAU CHILE
CREDCLRM,CREDCLRMXXX,BANCO DE CREDITO E INVERSIONES
CRRBCLR1,CRRBCLR1XXX,ITAU CORPBANCA CORREDORES DE BOLSA S.A
CUBRCLR2,CUBRCLR2XXX,CURRENCY BIRD SPA
DCVVCLRM,DCVVCLRMXXX,DEPOSITO CENTRAL DE VALORES S.A. DEPOSITO DE VALORES
DSCBCLR1,DSCBCLR1XXX,DEUTSCHE SECURITIES SPA
ECCVCLRM,ECCVCLRMXXX,"CCLV, CONTRAPARTE CENTRAL S.A."
ECCVCLRS,ECCVCLRSXXX,"CCLV, CONTRAPARTE CENTRAL S.A."
EUOBCLR1,EUOBCLR1XXX,EUROAMERICA CORREDORES DE BOLSA S.A
FALACLRM,FALACLRMXXX,BANCO FALABELLA
FNOBCLR2,FNOBCLR2XXX,FINANZAS Y NEGOCIOS S.A. CORREDORES DE BOLSA
FRIPCLR1,FRIPCLR1XXX,FITCH CHILE CLASIFICADORA DE REISGO LTD
FTLNCLRM,FTLNCLRMXXX,TANNER BANCO DIGITAL
GCBMCLR1,GCBMCLR1XXX,GBM CORREDORES DE BOLSA LIMITADA
GSCLCLR1,GSCLCLR1XXX,GOLDMAN SACHS CHILE LIMITADA
ICCSCLR1,ICCSCLR1XXX,ITAU CORPBANCA CORREDORES DE BOLSA S.A.
ICDGCLR1,ICDGCLR1XXX,ITAU CHILE ADMINISTRADORA GENERAL DE FONDOS S.A.
ITAUCLRM,ITAUCLRMSSO,BANCO ITAU CHILE
ITAUCLRM,ITAUCLRMXXX,BANCO ITAU CHILE
LARVCLR1,LARVCLR1XXX,LARRAIN VIAL
LPITCLR1,LPITCLR1XXX,LATCAM PAGOS INTERNACIONALES S.A.
MAGDCLRM,MAGDCLRMXXX,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS
MBCBCLR1,MBCBCLR1XXX,MBI CORREDORES DE BOLSA S.A.
MCBBCLR1,MCBBCLR1XXX,MONEDA CORREDORES DE BOLSA LIMITADA
MLOBCLR1,MLOBCLR1XXX,MERRILL LYNCH CORREDORES DE BOLSA S.A.
MNEXCLRM,MNEXCLRMXXX,BANCO CONSORCIO
MOCBCLR1,MOCBCLR1XXX,J.P. MORGAN CORREDORES DE BOLSA SPA
NEVACLR1,NEVACLR1XXX,NEVASA S.A CORREDORES DE BOLSA
OHEHCLRS,OHEHCLRSXXX,COOPERATIVA DE AHORRO Y CREDITO COOPEUCH
PCBCCLRM,PCBCCLRMCLR,"CHINA CONSTRUCTION BANK, AGENCIA EN CHILE"
PCBCCLRM,PCBCCLRMXXX,"CHINA CONSTRUCTION BANK, AGENCIA EN CHILE"
PCCACLR2,PCCACLR2XXX,COMBANC S.A.
PCCACLRM,PCCACLRMXXX,COMBANC S.A.
PCCACLRZ,PCCACLRZXXX,COMBANC S.A.
PRBACLR1,PRBACLR1XXX,BANCO DE LA PROVINCIA DE BUENOS AIR ES
RDBMCLRR,RDBMCLRRXXX,BANCO CENTRAL DE CHILE
RDBTCLRR,RDBTCLRRXXX,BANCO CENTRAL DE CHILE
REBCCLR1,REBCCLR1XXX,REDBANC
RPLYCLRM,RPLYCLRMXXX,BANCO RIPLEY
SANMCLR1,SANMCLR1XXX,SANTANDER MERCHANT S.A.
TCBOCLR1,TCBOCLR1XXX,TANNER CORREDORES DE BOLSA
TENHCLRM,TENHCLRMXXX,TENPO BANK CHILE
TROBCLR1,TROBCLR1XXX,CREDICORP CAPITAL ASSET MANAGEMENT S.A.ADMINISTRADORA GENERAL DE FONDO
XSGOCLR1,XSGOCLR1XXX,BOLSA DE SANTIAGO
