bic_8,bic,bank
HSBCNZ2A,HSBCNZ2AXXX,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED
ICBKNZ22,ICBKNZ22XXX,INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED
ICBKNZ2A,ICBKNZ2AXXX,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (NEW ZEALAND) LIMITED
JBNMNZ21,JBNMNZ21XXX,JBWERE (NZ) NOMINEES LIMITED
JBWANZ21,JBWANZ21XXX,GOLDMAN SACHS NEW ZEALAND LIMITED
KIWINZ22,KIWINZ22XXX,KIWIBANK LIMITED
KTECNZ21,KTECNZ21NRG,KTEC NZ LIMITED
KTECNZ21,KTECNZ21XXX,KTEC NZ LIMITED
LEEFNZ21,LEEFNZ21XXX,LEVERAGED EQUITIES FINANCE LTD
MACQNZ21,MACQNZ21XXX,HOBSON WEALTH PARTNERS LIMITED
MDCFNZ21,MDCFNZ21001,MORGAN DEVERE CORPORATE FINANCE LIMITED
MDCFNZ21,MDCFNZ21XXX,MORGAN DEVERE CORPORATE FINANCE LIMITED
MIANNZ21,MIANNZ21XXX,MILFORD ASSET MANAGEMENT
MMCCNZ21,MMCCNZ21BTW,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21CPT,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21HOB,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21KWL,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21MIL,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21MIN,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21PGT,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21PIE,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21RGL,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21SLT,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21SUN,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21TAH,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21TYN,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ21,MMCCNZ21XXX,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
MMCCNZ23,MMCCNZ23WGN,APEX INVESTMENT ADMINISTRATION (NZ) LIMITED
