bic_8,bic,bank
BCOEESMM,BCOEESMM008,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM009,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM016,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM017,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM018,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM020,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM023,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM059,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM060,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM067,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM070,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM076,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM080,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM085,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM089,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM096,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM098,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM104,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM111,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM113,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM115,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM117,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM127,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM130,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM134,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM138,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM144,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM150,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM159,BANCO COOPERATIVO ESPANOL
BCOEESMM,BCOEESMM162,BANCO COOPERATIVO ESPANOL
