bic_8,bic,bank
BOERERAI,BOERERAIXXX,BANK OF ERITREA
CBERERAI,CBERERAIXXX,COMMERCIAL BANK OF ERITREA
HCBEERAI,HCBEERAIXXX,HOUSING AND COMMERCE BANK OF ERITREA
