bic_8,bic,bank
ANZBSBSB,ANZBSBSBXXX,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED
BATSSBA1,BATSSBA1XXX,SOLOMON ISLANDS TOBACCO COMPANY LIMITED
BOSPSBSB,BOSPSBSBXXX,BSP FINANCIAL GROUP LIMITED
BREDSBSB,BREDSBSBXXX,BRED (VANUATU) LIMITED
CBSISBSB,CBSISBSBXXX,CENTRAL BANK OF THE SOLOMON ISLANDS
POBBSBSB,POBBSBSBXXX,PAN OCEANIC BANK LIMITED
