bic_8,bic,bank
ANZBTLDI,ANZBTLDIXXX,AUSTRALIA AND NEW ZEALAND BANKING GROUP LTD
BCTLTLDA,BCTLTLDAXXX,BANCO CENTRAL DE TIMOR-LESTE
BCTLTLDI,BCTLTLDIXXX,BANCO CENTRAL DE TIMOR-LESTE
BNCTTLDD,BNCTTLDDXXX,"BANCO NACIONAL DE COMERCIO DE TIMOR-LESTE, S.A."
BRINTLDD,BRINTLDDXXX,"PT. BANK RAKYAT INDONESIA (PERSERO) TBK, R.P."
CGDITLDI,CGDITLDIXXX,"CAIXA GERAL DE DEPOSITOS, SA - SUCURSAL TIMOR LESTE"
