bic_8,bic,bank
EBPBPLP2,EBPBPLP2XXX,EBURY PARTNERS BELGIUM NV SPOLKA AKCYJNA ODDZIAL W POLSCE
EKIRPLP1,EKIRPLP1XXX,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.)
EKIRPLPD,EKIRPLPDXXX,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.)
EKIRPLPW,EKIRPLPWXXX,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.)
EKIRPLS1,EKIRPLS1XXX,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.)
ENGAPLP1,ENGAPLP1XXX,ENGLAND.PL SP. Z O.O.
ERSPPLP1,ERSPPLP1XXX,ERSTE SECURITIES POLSKA S.A.
ESSEPLPW,ESSEPLPWXXX,"SKANDINAVISKA ENSKILDA BANKEN AB, SPOLKA AKCYJNA, ODDZIAL W POLSCE"
ESSIPLPX,ESSIPLPXXXX,"HAITONG BANK S.A., SPOLKA AKCYJNA ODDZIAL W POLSCE"
EUOTPLP1,EUOTPLP1XXX,EURORATING SP. Z O.O.
EXSRPLP1,EXSRPLP1XXX,EXPRESS BANK SPOLDZIELCZY W RZESZOW
FBPLPLPW,FBPLPLPWXXX,CA AUTO BANK SPA SPOLKA AKCYJNA ODDZIAL W POLSCE
FESKPLP2,FESKPLP2XXX,FENIGE SPOLKA AKCYJNA
FITMPLP1,FITMPLP1XXX,FIRST INTERNATIONAL TRADERS DOM MAKLERSKI SA
FNTMPLP2,FNTMPLP2XXX,FINTECOM SP. Z O.O.
FRIPPLP1,FRIPPLP1XXX,FITCH POLSKA SA
GASBPLP1,GASBPLP1XXX,BANK SPOLDZIELCZY W GASOCINIE
GASIPLP1,GASIPLP1XXX,GALPERIN SOLUTION LIMITED LIABILITY COMPANY
GBGCPLPK,GBGCPLPKXXX,VELOBANK S.A.
GBWCPLPP,GBWCPLPPXXX,SGB-BANK S.A.
GOSKPLPW,GOSKPLPWXXX,BANK GOSPODARSTWA KRAJOWEGO
GSIWPLP1,GSIWPLP1XXX,GOLDMAN SACHS INTERNATIONAL WARSAW BRANCH
GSPSPLP1,GSPSPLP1XXX,GOLDMAN SACHS POLAND SERVICES SPOLKA Z OGRANICZONA ODPOWIEDZ
GUAVPLPP,GUAVPLPPXXX,GUAVAPAY POLAND SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA
HAJNPLP1,HAJNPLP1XXX,BANK SPOLDZIELCZY W HAJNOWCE
HSBCPLPW,HSBCPLPWXXX,HSBC CONTINENTAL EUROPE (SPOLKA AKCYJNA) ODDZIAL W POLSCE
HVBKPLPW,HVBKPLPWXXX,WOORI BANK EUROPE GMBH SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA ODDZIAL W POLSCE
HYVEPLP2,HYVEPLP2XXX,PEKAO BANK HIPOTECZNY SA
IBKOPLPW,IBKOPLPWXXX,IBK BANK POLSKA SPOLKA AKCYJNA
ICBKPLPW,ICBKPLPWXXX,INDUSTRIAL AND COMMERCIAL BANK OF CHINA(EUROPE) S.A. (SPOLKA AKCYJNA) ODDZIAL W POLSCE
