bic_8,bic,bank
CWMNSES1,CWMNSES1XXX,COELI WEALTH MANAGEMENT AB
DABASESX,DABASESXCLS,DANSKE BANK A/S
DABASESX,DABASESXCON,DANSKE BANK A/S
DABASESX,DABASESXGBG,DANSKE BANK A/S
DABASESX,DABASESXINS,DANSKE BANK A/S
DABASESX,DABASESXSTO,DANSKE BANK A/S
DABASESX,DABASESXSWI,DANSKE BANK A/S
DABASESX,DABASESXTIP,DANSKE BANK A/S
DABASESX,DABASESXTSE,DANSKE BANK A/S
DABASESX,DABASESXXXX,DANSKE BANK A/S
DAHLSES1,DAHLSES1XXX,DANSKE HYPOTEK AB (PUBL)
DLCASES1,DLCASES1XXX,DLP CAPITAL AB
DNAASES1,DNAASES1XXX,DNB NOR ASSET MANAGEMENT AB
DNBASE21,DNBASE21XXX,DNB ASSET MANAGEMENT AB
DNBASESX,DNBASESXCLS,"DNB BANK ASA, FILIAL SVERIGE"
DNBASESX,DNBASESXXXX,"DNB BANK ASA, FILIAL SVERIGE"
DSETSES1,DSETSES1XXX,DNB CARNEGIE INVESTMENT BANK AB
EACASES1,EACASES1XXX,BN SECURITIES AB
EGSVSEM1,EGSVSEM1XXX,AXPO SVERIGE AKTIEBOLAG
EKMLSE21,EKMLSE21XXX,EKOBANKEN MEDLEMSBANK
EKMLSE2S,EKMLSE2SXXX,EKOBANKEN MEDLEMSBANK
EKMMSE21,EKMMSE21XXX,EKOBANKEN MEDLEMSBANK
EKTKSES2,EKTKSES2XXX,EUROPEISK KOMMERSIELL TRUST KOMMANDITBOLAG
ELLFSESS,ELLFSESSXXX,LANSFORSAKRINGAR BANK AB
ELMASES1,ELMASES1XXX,ELEMENTA MANAGEMENT AB
EMIOSES1,EMIOSES1XXX,EMINOVA FONDKOMMISSION AB
EOJFSES1,EOJFSES1XXX,PARETO SECURITIES AB
ERICSES1,ERICSES1XXX,ERICSSON MONEY SERVICES AB
ERPFSES1,ERPFSES1XXX,EP BANK AB
ERPFSES2,ERPFSES2XXX,EP BANK AB
ESSESEGC,ESSESEGCXXX,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESG,ESSESESGXXX,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESM,ESSESESMXXX,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSCAL,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSCCS,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSCLS,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSENS,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSEQU,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSIOS,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSPCS,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSSLS,SKANDINAVISKA ENSKILDA BANKEN AB
ESSESESS,ESSESESSXXX,SKANDINAVISKA ENSKILDA BANKEN AB
EUOLSES1,EUOLSES1XXX,EUROLINE AB
EUPTSES1,EUPTSES1XXX,EUROPEAN PRIVATE TRUST KB
EVATSES1,EVATSES1XXX,"EVLI BANK ABP, STOCKHOLMSFILIAL"
EYFOSEG1,EYFOSEG1XXX,EYER FONDKOMMISSION AB
FAPFSES1,FAPFSES1XXX,FOURTH SWEDISH NATIONAL PENSION FUND
FCGFSES2,FCGFSES2XXX,FCG FONDER AB
FFTSSE21,FFTSSE21XXX,FOREIGN FINANCE TRUST SWEDEN KB
FIEWSE21,FIEWSE21XXX,FAIR INVESTMENTS SWEDEN AB
FINNSES1,FINNSES1XXX,SWEDBANK AB
FNFVSES1,FNFVSES1XXX,"FOLKEFINANS AS NORGE, FILIAL SVERIGE"
FOIRSES1,FOIRSES1XXX,FORSAKRINGSAKTIEBOLAGET AGRIA (PUBL)
FOLKSES1,FOLKSES1XXX,INDECAP AB
FOUFSES1,FOUFSES1XXX,FONDAB AB
FRALSE21,FRALSE21XXX,FREELANCE ALLIANCE TRUST SWEDEN KB
FRTDSES2,FRTDSES2XXX,FREETRADE EUROPA AB
FRTMSES1,FRTMSES1XXX,"FRANKLIN TEMPLETON INTERNATIONAL SERVICES S.A.R.L, SWEDISH BRANCH FILIAL"
FTCSSES2,FTCSSES2XXX,INTERGIRO INTL AB (PUBL)
FTCSSESS,FTCSSESSXXX,INTERGIRO INTL AB (PUBL)
FTSBSESS,FTSBSESSXXX,"BNP PARIBAS S.A., BANKFILIAL SVERIGE"
GAFKSES1,GAFKSES1XXX,GARANTUM FONDKOMMISSION AKTIEBOLAG
GIFVSE21,GIFVSE21XXX,GLOBAL INVEST FINANSFORMEDLING SVERIGE
GLSYSES2,GLSYSES2XXX,GAMLA LIVFORSAKRINGSAKTIEBOLAGET SEB TRYGG LIV (PUBL)
GLUESES1,GLUESES1XXX,GLUE FINANCE AB
GOEESES1,GOEESES1XXX,GOTTEX SECURITIES AB
GSSKSES1,GSSKSES1XXX,GSI STOCKHOLM
GUWKSES1,GUWKSES1XXX,GUNTHER AND WIKBERG KAPITALFORVALTNING AB
HAAFSES1,HAAFSES1XXX,BERGS SECURITIES AB
HANDSESS,HANDSESSASM,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSCLS,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSCUS,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSFIC,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSGBG,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSI01,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSI02,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSMLM,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSORS,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSSH1,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSSHD,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSSHP,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSSHY,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSTIP,SVENSKA HANDELSBANKEN AB
HANDSESS,HANDSESSXXX,SVENSKA HANDELSBANKEN AB
HEMASES1,HEMASES1XXX,H AND M HENNES AND MAURITZ AB
HEMISES1,HEMISES1XXX,H AND M HENNES AND MAURITZ INTERNATIONAL AB
HEMVSES1,HEMVSES1XXX,H AND M HENNES AND MAURITZ SVERIGE AB
HIAASES1,HIAASES1XXX,HINC ASSET MANAGEMENT AB
HSBBSES1,HSBBSES1XXX,HSB BANK
HUKASES1,HUKASES1XXX,HUMLE KAPITALFORVALTNING AB
IBCASES1,IBCASES1INS,ICA BANKEN AB
IBCASES1,IBCASES1STM,ICA BANKEN AB
IBCASES1,IBCASES1XXX,ICA BANKEN AB
IFHLSES1,IFHLSES1XXX,IF SKADEFORSAKRING HOLDING AB (PUBL)
IFLFSES1,IFLFSES1XXX,IF LIVFORSAKRING AB
IIGSSE21,IIGSSE21XXX,CRUDE CONSTRUCTION AB
IIPMSES1,IIPMSES1XXX,IPM INFORMED PORTFOLIO MANAGEMENT
IKANSE21,IKANSE21XXX,IKANO BANKEN AB
IKCPSEM1,IKCPSEM1XXX,IKC CAPITAL AB
IKNBSEM2,IKNBSEM2XXX,IKANO BANK AB
INGVSES1,INGVSES1XXX,ING ASSET MANAGEMENT B.V.
INLASES1,INLASES1XXX,BANQUE INVIK LUXEMBOURG FILIAL
INOZSES1,INOZSES1XXX,INOBIZ AB
INPPSES1,INPPSES1XXX,INDECAP AB
INUFSES1,INUFSES1XXX,AB INVESTOR GROUP FINANCE
IRWTSES1,IRWTSES1XXX,IRICO WORLD TRUST KB
ISESSES1,ISESSES1XXX,ISEC SERVICES AB
IVVMSES1,IVVMSES1XXX,MP INVESTMENT BANK HF
IVVRSES1,IVVRSES1XXX,INVESTERUM AB
JAKMSE22,JAKMSE22XXX,JAK MEDLEMSBANK
JRAMSES1,JRAMSES1XXX,JRS ASSET MANAGEMENT AB
JUNTSEG2,JUNTSEG2XXX,JUNI TECHNOLOGY AB
JUNTSEGG,JUNTSEGGXXX,JUNI TECHNOLOGY AB
