bic_8,bic,bank
TEBUTRIS,TEBUTRIS363,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS370,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS377,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS378,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS379,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS380,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS382,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS383,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS384,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS385,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS387,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS388,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS389,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS392,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS393,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS394,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS398,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS402,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS404,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS406,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS407,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS408,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS409,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS411,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS413,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS416,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS419,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS423,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS430,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS431,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS434,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS435,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS441,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS445,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS446,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS451,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS452,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS455,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS456,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS457,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS460,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS462,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS465,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS468,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS472,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS474,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS476,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS477,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS478,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS480,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS486,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS487,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS494,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS496,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS498,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS505,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS512,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS517,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS518,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS521,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS523,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS524,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS528,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS535,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS536,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS538,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS542,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS555,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS558,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS560,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS561,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS562,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS563,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS567,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS572,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS573,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS579,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS584,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS596,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS599,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS602,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS604,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS606,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS609,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS610,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS618,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS625,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS627,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS634,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS637,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS642,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS643,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS651,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS652,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS654,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS656,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS657,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS659,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS660,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS664,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS665,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS668,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS670,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS671,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS672,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS673,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS674,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS677,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS678,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS681,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS682,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS684,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS686,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS687,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS688,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS689,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS690,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS691,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS692,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS694,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS696,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS697,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS698,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS699,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS702,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS703,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS704,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS708,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS709,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS713,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS714,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS716,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS721,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS722,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS725,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS730,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS731,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS732,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS734,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS735,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS745,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS746,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS752,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS753,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS754,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS755,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS763,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS782,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS784,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS787,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS788,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS789,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS790,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS791,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS792,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS793,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS794,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS795,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS796,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS797,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS929,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS930,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRIS931,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRISCMD,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRISSUK,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRISVOS,TURK EKONOMI BANKASI A.S
TEBUTRIS,TEBUTRISXXX,TURK EKONOMI BANKASI A.S
TEKFTRIS,TEKFTRIS901,BURGAN BANK A.S.
TEKFTRIS,TEKFTRIS946,BURGAN BANK A.S.
TEKFTRIS,TEKFTRIS970,BURGAN BANK A.S.
TEKFTRIS,TEKFTRISSEC,BURGAN BANK A.S.
TEKFTRIS,TEKFTRISXXX,BURGAN BANK A.S.
TEMDTRI1,TEMDTRI1XXX,CITI MENKUL DEGERLER ANONIM SIRKETI
TEPYTRI1,TEPYTRI1XXX,TEB PORTFOY YONETIMI A.S.
TGASTRI1,TGASTRI1XXX,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS093,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS310,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS381,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS382,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS383,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS384,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS489,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS982,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS986,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRIS987,TURKIYE GARANTI BANKASI A.S.
TGBATRIS,TGBATRISXXX,TURKIYE GARANTI BANKASI A.S.
TIKBTR2A,TIKBTR2AKRD,TURKIYE IHRACAT KREDI BANKASI (TURKEXIMBANK)
TIKBTR2A,TIKBTR2AXXX,TURKIYE IHRACAT KREDI BANKASI (TURKEXIMBANK)
TKBNTR2A,TKBNTR2AXXX,TURKIYE KALKINMA VE YATIRIM BANKASI A.S
TKNSTRIS,TKNSTRISXXX,T.O.M. KATILIM BANKASI ANONIM SIRKETI
TMDGTRI1,TMDGTRI1XXX,TERA YATIRIM MENKUL DEGERLER ANONIM SIRKETI
TRHBTR2A,TRHBTR2A116,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A117,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A118,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A610,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A611,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A613,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A914,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A958,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2A995,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2AEXM,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2AFIS,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2AINV,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2ARCN,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2ASWF,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2ATKS,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2ATRY,TURKIYE HALK BANKASI A.S
TRHBTR2A,TRHBTR2AXXX,TURKIYE HALK BANKASI A.S
TSKBTRIS,TSKBTRISXXX,TURKIYE SINAI KALKINMA BANKASI A.S
TTANTRIS,TTANTRISXXX,TURK TICARET BANKASI ANONIM SIRKETI
TUBATRIS,TUBATRISTBL,TURKISH BANK A.S
TUBATRIS,TUBATRISXXX,TURKISH BANK A.S
TVBATR2A,TVBATR2A337,TURKIYE VAKIFLAR BANKASI T.A.O
TVBATR2A,TVBATR2A596,TURKIYE VAKIFLAR BANKASI T.A.O
TVBATR2A,TVBATR2ACUS,TURKIYE VAKIFLAR BANKASI T.A.O
TVBATR2A,TVBATR2AFEX,TURKIYE VAKIFLAR BANKASI T.A.O
TVBATR2A,TVBATR2AXXX,TURKIYE VAKIFLAR BANKASI T.A.O
TVSBTRIS,TVSBTRISXXX,ISTANBUL TAKAS VE SAKLAMA BANKASI ANONIM SIRKETI
TYASTRIS,TYASTRISXXX,TERA YATIRIM BANKASI A.S.
TYMDTRI1,TYMDTRI1XXX,IKON MENKUL DEGERLER AS
TYMETRI1,TYMETRI1XXX,TEB YATIRIM MENKUL DEGERLER A.S.
VAKFTRIS,VAKFTRISXXX,VAKIF KATILIM BANKASI ANONIM SIRKETI
XISTTRI1,XISTTRI1XXX,BORSA ISTANBUL ANONIM SIRKETI
YAAITR22,YAAITR22XXX,Q YATIRIM BANKASI ANONIM SIRKETI
YAKETRI1,YAKETRI1XXX,ALLIANZ YASAM VE EMEKLILIK A.S.
YAMGTRI1,YAMGTRI1XXX,AK YATIRIM MENKUL DEGERLER A.S.
YAORTRI1,YAORTRI1XXX,IS YATIRIM ORTAKLIGI A.S.
YAPITRIS,YAPITRIS072,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRIS612,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISAUD,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISCHQ,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISCOM,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISCOR,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISCRC,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISFAC,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISFEX,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISINQ,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISINV,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISPNR,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISREC,YAPI VE KREDI BANKASI A.S
YAPITRIS,YAPITRISXXX,YAPI VE KREDI BANKASI A.S
YATITRIS,YATITRISXXX,D YATIRIM BANKASI ANONIM SIRKETI
YFMDTRI1,YFMDTRI1XXX,YATIRIM FINANSMAN MENKUL DEGERLER A.S.
ZDBATRIS,ZDBATRISXXX,ZIRAAT DINAMIK BANKA ANONIM SIRKETI
ZIPYTRI1,ZIPYTRI1XXX,ZIRAAT PORTFOY YONETIMI ANONIM SIRKETI
ZKBATRIS,ZKBATRISXXX,ZIRAAT PARTICIPATION BANK
