bic_8,bic,bank
COLOCOBM,COLOCOBMBAQ,BANCOLOMBIA S.A.
COLOCOBM,COLOCOBMBGA,BANCOLOMBIA S.A.
COLOCOBM,COLOCOBMCL1,BANCOLOMBIA S.A.
COLOCOBM,COLOCOBMCTG,BANCOLOMBIA S.A.
COLOCOBM,COLOCOBMMD1,BANCOLOMBIA S.A.
COLOCOBM,COLOCOBMPEI,BANCOLOMBIA S.A.
COLOCOBM,COLOCOBMXXX,BANCOLOMBIA S.A.
COLPCOBB,COLPCOBBXXX,BANCO DAVIBANK S.A.
CORFCOB1,CORFCOB1XXX,CORPORACION FINANCIERA COLOMBIANA S A.
COZSCOBB,COZSCOBBXXX,ALLIANZ SEGUROS S.A.
CPOACOB1,CPOACOB1XXX,SCOTIABANK COLPATRIA S.A.
CRRDCOBB,CRRDCOBBXXX,CORREDORES DAVIVIENDA S.A. COMISIONISTA DE BOLSA
CRVLCOBB,CRVLCOBBCOF,CREDICORP CAPITAL COLOMBIA S.A.
CRVLCOBB,CRVLCOBBFID,CREDICORP CAPITAL COLOMBIA S.A.
CRVLCOBB,CRVLCOBBXXX,CREDICORP CAPITAL COLOMBIA S.A.
CTRUCOB1,CTRUCOB1XXX,CITITRUST COLOMBIA S A SOCIEDAD FIDUCIARIA
DCVCCOB1,DCVCCOB1XXX,DEPOSITO CENTRAL DE VALORES (DCV)
DCVDCOB1,DCVDCOB1XXX,DEPOSITO CENTRALIZADO DE VALORES DE COLOMBIA S.A.
FALACOBT,FALACOBTXXX,BANCO FALABELLA SA
FBBVCOBB,FBBVCOBBXXX,BBVA ASSET MANAGEMENT S.A. SOCIEDAD FIDUCIARIA
FBOGCOBB,FBOGCOBBXXX,AVAL FIDUCIARIA S.A.
FCOICOBB,FCOICOBBXXX,AVAL FIDUCIARIA S.A.
FDBCCOBM,FDBCCOBMXXX,FIDUCIARIA BANCOLOMBIA S.A.
FENSCOBB,FENSCOBBXXX,FINANCIERA DE DESARROLLO NACIONAL S.A.
FIACCOB1,FIACCOB1XXX,COOPERATIVA FINANCIERA DE ANTIOQUIA CFA AGENCIA BOGOTA
FLARCOBB,FLARCOBBXXX,FONDO LATINOAMERICANO DE RESERVAS
FLARCOBG,FLARCOBGXXX,FONDO LATINOAMERICANO DE RESERVAS
FOARCOB1,FOARCOB1XXX,FONDO LATINOAMERICANO DE RESERVAS
FOGICOBB,FOGICOBBXXX,FONDO DE GARANTIAS DE INSTITUCIONES FINANCIERAS
FRIPCOB1,FRIPCOB1XXX,FITCH RATINGS COLOMBIA
GEROCOBB,GEROCOBBBO1,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.
GEROCOBB,GEROCOBBXXX,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.
GSCBCOB1,GSCBCOB1XXX,GLOBAL SECURITIES S.A. COMISIONISTA DE BOLSA
GYDVCOBC,GYDVCOBCXXX,BANCO UNION S.A.
LVCCCOB1,LVCCCOB1XXX,LARRAIN VIAL COLOMBIA S.A. COMISIONISTA DE BOLSA
OCCICOBC,OCCICOBCADZ,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCBAQ,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCBGA,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCBO2,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCCL1,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCCTG,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCMD4,BANCO DE OCCIDENTE S.A.
OCCICOBC,OCCICOBCXXX,BANCO DE OCCIDENTE S.A.
PICHCOBB,PICHCOBBXXX,BANCO PICHINCHA S.A.
PORVCOBB,PORVCOBBXXX,PORVENIR S.A.
SABMCOB1,SABMCOB1BAV,BAVARIA SA
SABMCOB1,SABMCOB1CDV,BAVARIA SA
SABMCOB1,SABMCOB1CUN,BAVARIA SA
SABMCOB1,SABMCOB1IND,BAVARIA SA
SABMCOB1,SABMCOB1XXX,BAVARIA SA
SANTCOBB,SANTCOBBXXX,BANCO SANTANDER DE NEGOCIOS COLOMBIA S.A.
SERZCOBB,SERZCOBBXXX,BANCO SERFINANZA S.A.
SUVACOB1,SUVACOB1XXX,VALORES BANCOLOMBIA S.A. COMISIONISTA DE BOLSA
VABCCOBM,VABCCOBMXXX,VALORES BANCOLOMBIA S.A. COMISIONISTA DE BOLSA
VYCSCOB1,VYCSCOB1XXX,VYPE COLOMBIA S.A.S
XBOGCOB1,XBOGCOB1XXX,BOLSA DE VALORES DE COLUMBIA S.A.
