bic_8,bic,bank
LOCYSGSG,LOCYSGSGNDP,LOMBARD ODIER (SINGAPORE) LTD
LOCYSGSG,LOCYSGSGXXX,LOMBARD ODIER (SINGAPORE) LTD
MACQSGSG,MACQSGSGXXX,"MACQUARIE BANK LIMITED, SINGAPORE BRANCH"
MASGSGSG,MASGSGSGXXX,THE MONETARY AUTHORITY OF SINGAPORE
MASGSGSM,MASGSGSMXXX,THE MONETARY AUTHORITY OF SINGAPORE
MAYPSGSG,MAYPSGSGXXX,MATCHMOVE PAY PTE. LTD.
MBBESGS2,MBBESGS2RWM,MAYBANK SINGAPORE LIMITED
MBBESGS2,MBBESGS2XXX,MAYBANK SINGAPORE LIMITED
MBBESGSG,MBBESGSGRWM,MALAYAN BANKING BERHAD
MBBESGSG,MBBESGSGXXX,MALAYAN BANKING BERHAD
MCAPSGSG,MCAPSGSGXXX,CONDUIT SECURITIES PTE. LTD.
MDCPSGSG,MDCPSGSGXXX,M-DAQ CASHPORT PTE LTD
MEMCSGS2,MEMCSGS2XXX,METACOMP PTE. LTD.
MFCTSGSG,MFCTSGSGXXX,MANULIFE (SINGAPORE) PTE. LTD
MGAPSGS1,MGAPSGS1XXX,DEUTSCHE ASIA AND PARTNERS SECURITIES PTE LTD.
MHCBSGSG,MHCBSGSGXXX,"MIZUHO BANK LTD., SINGAPORE BRANCH"
MHSCSGSG,MHSCSGSGXXX,MIZUHO SECURITIES (SINGAPORE) PTE. LTD.
MIGTSGS1,MIGTSGS1XXX,MERCER INVESTMENTS (SINGAPORE) PTE. LTD.
MISTSGS1,MISTSGS1XXX,MILLENNIUM SECURITIES PTE LTD
MKEESGS1,MKEESGS1XXX,MAYBANK KIM ENG SECURITIES PTE LTD
MLFSSGS1,MLFSSGS1XXX,MERRILL LYNCH MARKETS SINGAPORE PTE LTD
MLSSSGSG,MLSSSGSGIND,MERRILL LYNCH (SINGAPORE) PTE LTD. SINGAPORE
MLSSSGSG,MLSSSGSGXXX,MERRILL LYNCH (SINGAPORE) PTE LTD. SINGAPORE
MNPESGS2,MNPESGS2XXX,MONEYCIERGE PTE LTD
MNPTSGSG,MNPTSGSGXXX,MONFX PTE. LTD.
MOITSGS1,MOITSGS1XXX,MOODY'S SINGAPORE PTE LTD
MRPESGSG,MRPESGSGXXX,MARKETNODE PTE. LTD.
MRSPSGS1,MRSPSGS1XXX,MARKETAXESS SINGAPORE PTE. LIMITED
MSAMSGSX,MSAMSGSXXXX,MORGAN STANLEY INVESTMENT MANAGEMENT COMPANY - CAPITAL SQ.
MSMNSGS1,MSMNSGS1XXX,MANULIFE ASSET MANAGEMENT (SINGAPORE) PTE. LTD
MSMPSGS1,MSMPSGS1XXX,MAYWOOD ASSET MANAGEMENT PTE. LTD.
MSMPSGSG,MSMPSGSGXXX,MAYWOOD ASSET MANAGEMENT PTE. LTD.
MSSASGSG,MSSASGSGCTR,MORGAN STANLEY BANK ASIA LIMITED
MSSASGSG,MSSASGSGXXX,MORGAN STANLEY BANK ASIA LIMITED
MTBCSGSG,MTBCSGSGXXX,MITSUBISHI UFJ TRUST AND BANKING CORP SINGAPORE BRANCH
MTSXSGSG,MTSXSGSGXXX,MASTERCARD TRANSACTION SERVICES (SINGAPORE) PTE. LTD.
NATASGSG,NATASGSGXXX,NATIONAL AUSTRALIA BANK LIMITED
NATXSGSG,NATXSGSGXXX,NATIXIS
NBOKSGSG,NBOKSGSGXXX,NATIONAL BANK OF KUWAIT S.A.K.P
NCBKSGSG,NCBKSGSGXXX,THE SAUDI NATIONAL BANK SINGAPORE BRANCH
NCBTSGS1,NCBTSGS1XXX,"NIPPON CREDIT BANK LTD., THE"
NCMSSGS1,NCMSSGS1XXX,NIKKO ASSET MANAGEMENT INTERNATIONAL LIMITED
NFTPSGS1,NFTPSGS1XXX,NOVUM FINANCIAL TECHNOLOGIES PTE. LTD.
NGTPSGS1,NGTPSGS1XXX,NIKE GLOBAL TRADING PTE LTD
NIICSGA1,NIICSGA1XXX,NTUC INCOME INSURANCE CO-OPERATIVE LIMITED
NIICSGS1,NIICSGS1XXX,NTUC INCOME INSURANCE CO-OPERATIVE LIMITED
NKSCSGSG,NKSCSGSGXXX,SMBC NIKKO SECURITIES (SINGAPORE) PTE. LTD.
NLGISGS2,NLGISGS2XXX,NIPPON LIFE GLOBAL INVESTORS SINGAPORE LIMITED
NOCMSGSG,NOCMSGSGXXX,NOMURA ASSET MANAGEMENT SINGAPORE LIMITED
NOCUSGSG,NOCUSGSGXXX,THE NORINCHUKIN BANK
NOEPSGS1,NOEPSGS1XXX,COFCO INTERNATIONAL SINGAPORE PTE. LTD.
NOISSGSG,NOISSGSGXXX,NOMURA INVESTMENTS (SINGAPORE) PTE
NOMSSGS1,NOMSSGS1XXX,NOMURA SECURITIES SINGAPORE PTE LTD
NOSCSG21,NOSCSG21XXX,THE BANK OF NOVA SCOTIA
NOSCSGSG,NOSCSGSGGFI,THE BANK OF NOVA SCOTIA
NOSCSGSG,NOSCSGSGIMM,THE BANK OF NOVA SCOTIA
NOSCSGSG,NOSCSGSGXXX,THE BANK OF NOVA SCOTIA
NRISSGS1,NRISSGS1XXX,NOMURA RESEARCH INSTITUTE (SINGAPORE) PRIVATE LIMIED
NWNBSGS1,NWNBSGS1XXX,WELLS FARGO BANK MINNESOTA NA
OAMLSGSG,OAMLSGSGXXX,LION GLOBAL INVESTORS LTD
OCBCSGS1,OCBCSGS1XXX,OCBC SECURITIES PRIVATE LIMITED
OCBCSGSG,OCBCSGSGGCF,OVERSEA-CHINESE BANKING CORPORATION LIMITED
OCBCSGSG,OCBCSGSGGWO,OVERSEA-CHINESE BANKING CORPORATION LIMITED
OCBCSGSG,OCBCSGSGXXX,OVERSEA-CHINESE BANKING CORPORATION LIMITED
OCNPSGS1,OCNPSGS1XXX,OCBC NOMINEES SINGAPORE PRIVATE LIMITED
OCSESGS1,OCSESGS1XXX,OCBC SECURITIES PTE LTD.
OCSPSGSG,OCSPSGSGXXX,OCBC SECURITIES PRIVATE LIMITED
OFSESGS2,OFSESGS2XXX,OFX SINGAPORE PTE. LIMITED
OIRPSGS1,OIRPSGS1XXX,OCBC INVESTMENT RESEARCH PRIVATE LI MITED
OTSPSGS1,OTSPSGS1XXX,TRADITION SINGAPORE PTE. LTD.
OUSPSGS1,OUSPSGS1XXX,OUB SECURITIES PTE LTD.
OWWMSGS1,OWWMSGS1XXX,OWW CAPITAL PARTNERS PTE LTD
PAMASGS1,PAMASGS1XXX,PHEIM ASSET MANAGEMENT (ASIA) PTE
PAMGSGS1,PAMGSGS1XXX,EASTSPRING INVESTMENTS SINGAPORE LIMITED
PANASGS1,PANASGS1XXX,PANASONIC ASIA PACIFIC PTE. LTD.
PAPPSGS1,PAPPSGS1XXX,PAA CAPITAL PTE LIMITED
PARBSG21,PARBSG21000,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21001,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21002,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21003,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21004,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21005,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21006,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21007,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21008,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21009,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21010,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21011,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21012,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21013,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21014,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21015,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21016,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21017,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21018,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21019,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21020,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21021,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21022,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21023,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21024,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21025,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21026,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21027,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21028,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21029,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21030,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21031,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21032,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21033,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21034,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21035,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21036,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21037,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21038,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21039,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21040,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21041,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21042,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21043,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21044,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21045,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21046,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21047,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21048,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21049,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21050,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21051,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21052,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21053,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21054,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21055,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21056,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21057,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21058,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21059,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21060,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21061,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21062,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21063,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21064,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21065,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21066,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21067,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21068,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21069,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21070,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21071,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21072,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21073,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21074,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21075,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21076,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21077,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21078,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21079,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21080,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21081,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21082,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21083,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21084,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21085,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21086,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21087,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21088,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21089,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21090,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21091,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21092,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21093,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21094,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21095,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21096,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21097,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21098,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21099,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21100,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21101,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21102,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21103,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21104,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21105,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21106,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21107,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21108,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21109,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21110,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21111,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21112,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21113,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21114,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21115,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21116,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21117,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21118,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21119,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21120,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21121,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21122,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21123,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21124,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21125,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21126,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21127,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21128,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21129,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21130,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21131,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21132,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21133,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21134,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21135,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21136,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21137,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21138,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21139,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21140,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21141,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21142,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21143,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21144,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21145,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21146,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21147,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21148,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21149,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21150,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21151,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21152,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21153,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21154,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21155,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21156,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21157,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21158,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21159,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21160,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21161,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21162,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21163,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21164,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21165,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21166,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21167,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21168,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21169,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21170,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21171,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21172,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21173,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21174,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21175,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21176,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21177,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21178,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21179,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21180,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21181,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21182,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21183,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21184,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21185,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21186,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21187,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21188,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21189,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21190,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21191,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21192,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21193,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21194,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21195,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21196,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21197,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21198,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21199,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21200,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21201,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21202,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21203,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21204,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21205,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21206,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21207,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21208,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21209,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21210,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21211,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21212,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21213,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21214,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21215,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21216,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21217,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21218,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21219,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21220,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21221,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21222,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21223,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21224,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21225,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21226,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21227,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21228,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21229,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21230,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21231,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21232,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21233,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21234,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21235,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21236,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21237,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21238,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21239,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21240,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21241,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21242,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21243,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21244,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21245,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21246,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21247,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21248,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21249,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21250,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21251,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21252,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21253,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21254,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21255,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21256,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21257,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21258,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21259,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21260,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21261,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21262,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21263,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21264,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21265,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21266,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21267,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21268,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21269,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21270,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21271,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21272,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21273,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21274,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21275,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21276,BNP PARIBAS - SINGAPORE BRANCH
PARBSG21,PARBSG21277,BNP PARIBAS - SINGAPORE BRANCH
